Feature,COANC_B03-T0-1_neg_4282025_119,COANC_B03-T0-1_neg_4282025_120,COANC_B03-T0-1_neg_4282025_121,COANC_B03-T0-2_neg_4282025_122,COANC_B03-T0-2_neg_4282025_123,COANC_B03-T0-2_neg_4282025_124,COANC_B03-T1-1_neg_4282025_125,COANC_B03-T1-1_neg_4282025_126,COANC_B03-T1-1_neg_4282025_127,COANC_B03-T1-2_neg_4282025_128,COANC_B03-T1-2_neg_4282025_129,COANC_B03-T1-2_neg_4282025_130,COANC_B03-T2-1_neg_4282025_131,COANC_B03-T2-1_neg_4282025_132,COANC_B03-T2-1_neg_4282025_133,COANC_B03-T2-2_neg_4282025_134,COANC_B03-T2-2_neg_4282025_135,COANC_B03-T2-2_neg_4282025_136,COANC_B03-T3-1_neg_4282025_137,COANC_B03-T3-1_neg_4282025_138,COANC_B03-T3-1_neg_4282025_139,COANC_B03-T3-2_neg_4282025_140,COANC_B03-T3-2_neg_4282025_141,COANC_B03-T3-2_neg_4282025_142,COANC_B03-T4-1_neg_4282025_143,COANC_B03-T4-1_neg_4282025_144,COANC_B03-T4-1_neg_4282025_145,COANC_B03-T4-2_neg_4282025_146,COANC_B03-T4-2_neg_4282025_147,COANC_B03-T4-2_neg_4282025_148,COANC_B03-T5-1_neg_4282025_149,COANC_B03-T5-1_neg_4282025_150,COANC_B03-T5-1_neg_4282025_151,COANC_B03-T5-2_neg_4282025_152,COANC_B03-T5-2_neg_4282025_153,COANC_B03-T5-2_neg_4282025_154,COANC_B03-T6-1_neg_4282025_155,COANC_B03-T6-1_neg_4282025_156,COANC_B03-T6-1_neg_4282025_157,COANC_B03-T6-2_neg_4282025_158,COANC_B03-T6-2_neg_4282025_159,COANC_B03-T6-2_neg_4282025_160,COANC_B03-T7-1_neg_4282025_161,COANC_B03-T7-1_neg_4282025_162,COANC_B03-T7-1_neg_4282025_163,COANC_B03-T7-2_neg_4282025_164,COANC_B03-T7-2_neg_4282025_165,COANC_B03-T7-2_neg_4282025_166,COANC_QC_neg_4282025_005,COANC_QC_neg_4282025_006,COANC_QC_neg_4282025_007,COANC_QC_neg_4282025_008,COANC_QC_neg_4282025_009,COANC_QC_neg_4282025_010,COANC_QC_neg_4282025_011,Extraction-blank_neg_4282025_003,Extraction-blank_neg_4282025_004,Extraction-blank_neg_4282025_067,Extraction-blank_neg_4282025_116,Extraction-blank_neg_4282025_168,Extraction-blank_neg_4282025_217,Instrument-blank_neg_4282025_001,Instrument-blank_neg_4282025_002,Instrument-blank_neg_4282025_066,Instrument-blank_neg_4282025_118,Instrument-blank_neg_4282025_167,Instrument-blank_neg_4282025_219
332.1546635 @ 17.87060053371359,175777.585,143737.1147,144518.5353,147201.8443,156862.3007,152998.2366,130781.0324,129245.3053,125079.4397,159700.3581,165481.3041,159265.0494,112225.2661,108246.8272,110173.987,150907.6656,151261.0717,150478.8321,162317.2136,131155.1588,168589.3228,144974.3518,149960.2907,145700.3855,135817.2036,141827.8136,144604.5288,195398.1814,193173.5733,185445.5034,139948.6686,143615.3037,140956.6475,143971.4604,135556.9664,137846.8709,87694.58235,87897.38407,90077.37443,155502.0128,157861.6882,158586.7663,181056.3959,168930.9993,162158.4886,160170.1607,160591.275,160052.328,141962.7841,136443.3006,128704.8206,131354.5135,130906.6381,133277.0147,128030.3473,0,0,0,0,0,0,0,0,0,0,0,0
332.1799283 @ 112.9144258787118,191129.967,176859.0581,178701.4039,208947.0458,205919.3069,211779.3296,155383.183,157110.6869,158347.8949,214485.7236,221015.7858,217107.0009,145631.1511,145074.1356,145105.0618,219255.5159,223992.0244,214206.6115,172780.5231,145390.9476,159795.9048,187798.0282,187141.3208,183982.9731,191733.2768,182100.5602,185767.5862,240737.2326,236027.8196,234138.1718,163535.2957,160735.4968,165226.6674,145907.207,141454.2453,147284.4321,181262.5039,174070.0066,171396.0812,224969.2152,217402.2198,218190.1555,214674.4598,200764.3038,198795.8239,211093.0304,202175.3331,204959.875,201907.4856,187951.1825,197773.0325,190960.6765,192437.5833,194256.4357,188731.3814,0,0,0,0,0,0,0,0,0,0,0,0
332.179996 @ 87.64476254808996,875967.2916,795659.1919,785660.9383,951242.7374,955731.853,946686.6585,690062.8316,696499.3909,682639.7546,972424.4002,964507.8525,977435.102,624880.1186,610801.6415,611394.5031,963842.9593,974318.5454,921353.3162,723773.9873,614461.4997,679784.606,774476.1665,777529.5302,779753.0918,786388.5754,755884.311,778328.296,957407.9726,976584.6869,950888.2881,688317.4168,685275.9391,681850.1794,622825.8532,589839.2755,608303.3262,723123.5838,691091.8444,688058.865,889549.8766,871995.1499,878513.9955,839319.0492,787802.4688,765566.4343,836905.7992,826426.7588,822443.648,828324.5711,785221.6651,789309.46,799176.6553,785507.2693,788180.6383,774712.7228,0,0,0,0,0,0,0,0,0,0,0,0
332.1800562 @ 136.1199642120741,279828.2008,256581.9727,242546.6524,309577.8952,309846.3124,303664.6318,254480.8378,256528.7776,241550.6093,340867.2343,338346.4093,326862.5569,237859.986,232266.2536,228221.6559,318385.8716,314266.1101,310659.7769,264160.225,220374.9822,269117.2715,262875.6048,143112.2903,273179.2552,283515.5037,282499.4005,283184.7637,354172.4802,372543.7994,366888.6128,263755.4781,262550.38,249376.517,156697.5309,246242.9953,239606.0137,302266.5302,301931.4325,301809.2482,380088.2412,377114.2044,375568.9024,329460.9176,286287.8628,292689.147,361401.9892,376721.7442,210383.2369,268523.6212,268930.9489,254133.8737,261977.0763,143884.3914,258903.1766,257654.6438,0,0,0,0,0,0,0,0,0,0,0,0
332.2162007 @ 207.1702071331572,220874.9285,196334.0377,192579.9311,228700.4135,233746.6008,213831.5064,174156.5992,181719.1552,173971.5657,245867.1694,240455.3249,243549.3437,167362.1487,164688.348,163670.7076,224257.4811,236815.5378,233182.4329,214994.4851,163179.6931,177311.4488,202099.4749,211474.754,203073.3492,200565.2944,183865.8907,200700.8162,260128.2181,263193.9044,239118.8579,182233.6517,190347.3852,160409.5646,185349.6483,179734.1715,186223.698,226840.1007,215226.1138,227803.5739,254862.8951,233221.3984,235845.4295,272216.5645,245240.6412,252470.2124,245329.1818,246394.6193,244138.5465,216667.6736,208258.9881,208593.2092,210771.9159,205882.7715,214342.9253,204245.5494,0,0,0,0,0,0,0,0,0,0,0,0
332.2163754 @ 141.4387961486813,496301.727,438612.3033,439773.4302,521200.5171,510237.2284,513491.1216,411091.2661,408839.8839,405461.3895,575983.5871,546269.9461,556191.6957,422104.5772,396273.7189,403853.7201,540483.0765,513578.1455,521699.4297,532983.384,439764.8194,540909.664,502073.7363,510750.7862,528335.0112,473241.1116,491009.3234,475085.4119,619264.9335,650319.2548,603643.3028,466276.2063,464298.9704,431815.4938,444816.3122,451849.165,437005.5192,517976.5809,540923.0267,537032.4443,567819.1504,576825.5756,580725.2669,683430.1739,652528.8682,596128.821,624325.8508,641872.3904,607838.0657,441166.5097,445313.033,434434.2791,431552.8041,431792.3178,435920.5349,431914.7198,0,0,0,0,0,0,0,0,0,0,0,0
332.2162893 @ 168.1803530399151,156242.1906,138335.3451,137337.4474,154945.7824,148282.517,152070.5076,134109.426,135875.5938,133739.2141,179259.0436,175955.3495,177098.311,130051.7398,124782.5703,125931.4202,163919.2214,159875.6381,153945.6496,164173.3867,128588.8564,159706.8119,148462.3618,144633.2519,149378.0839,137114.968,136978.0273,138711.2189,183861.0699,189111.4478,182163.588,125846.8639,125244.9986,121962.7705,134086.2771,137975.9538,135047.0249,157799.0489,161350.488,159806.197,165465.8079,164607.4511,169547.2414,195710.5912,187455.3253,181925.2798,189422.9166,190088.7546,183588.8349,155959.359,150573.7497,152856.8089,153808.2563,153543.5566,152062.3149,150445.4466,0,0,0,0,0,0,0,0,0,0,0,0
332.2163133 @ 183.2366038460754,153983.6131,138790.7769,136764.0928,178443.3974,182473.1713,176052.5897,128006.126,131678.2094,122113.7668,178600.9135,174973.724,173536.0722,143195.4793,139870.5049,140113.2825,200591.3305,191089.9671,191940.0308,151622.4676,120991.6918,141665.1552,169913.2885,163019.5791,169629.3483,148222.0071,143914.0458,148907.5331,187214.1032,188163.8454,185497.2879,157086.5051,159801.9129,156067.5509,130952.0516,129506.8642,132257.5871,182161.9767,183658.9507,180720.3018,212265.4469,208844.0649,214646.7127,190293.5055,179251.2794,175964.6526,187466.1287,190932.2889,187987.3828,159688.491,157317.884,157736.265,156903.0987,154018.763,156240.4214,151854.6497,0,0,0,0,0,0,0,0,0,0,0,0
332.963262 @ 503.4948934956475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17278924.04,329.3206492,0,0,0,0
333.0680704 @ 16.08557006552339,49729.57403,43797.05789,43778.84364,65113.11352,68298.05002,65463.75963,56921.63091,58598.93494,57856.47704,82337.80004,81610.39174,77597.59381,62599.22752,64847.28171,63542.02139,76845.5115,77219.32459,76290.50874,49261.38902,40272.21563,51938.21341,60313.25945,60423.95057,60941.24773,56617.5538,56442.898,59540.64652,68235.76765,68124.61412,66807.22968,55584.20547,54237.29401,55294.17984,46198.71011,44240.97461,43176.71452,69375.34171,66308.61333,66199.8564,57802.86992,57474.03421,55252.56371,37901.44334,33636.71894,33203.97085,41264.2069,40318.25337,39306.75647,55388.97259,53076.23297,51184.77049,51623.09522,51560.52491,52110.44428,49449.28287,0,0,0,0,0,0,0,0,0,0,0,0
333.2767674 @ 553.6696327945347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444762.5279,0,0,0,0,0
334.1382436 @ 153.0644689040156,33612.60402,30297.23153,30454.52355,30290.46138,27018.45491,29815.21978,24959.81209,26967.89427,25231.49117,34010.76225,34168.06922,33816.5814,18772.70634,18534.25,17570.0691,25884.31633,26235.40283,24885.85082,25045.04136,15662.35992,24019.57869,22882.3849,18237.59211,24184.16407,25942.66893,26033.2569,9443.324712,39005.9525,39205.61153,38096.04037,24562.68837,10951.32937,22829.5382,20936.69685,18399.78327,23686.59073,19688.55273,20151.15846,20801.5331,25067.88538,38784.36167,37115.0757,27892.60573,28841.22226,26360.68162,35972.70398,34443.0629,33031.42357,29265.48483,29700.85803,29554.77653,27111.6921,27300.95308,28978.28065,27112.2749,0,0,0,0,0,0,0,0,0,0,0,0
334.1453381 @ 212.9990493515897,52270.45363,47835.64694,44438.795,52577.83533,52642.2639,50933.50638,47392.2551,48455.27194,46915.39745,55754.71351,56263.95359,29397.12618,30193.4166,39647.55734,40140.16557,54919.48945,55271.01068,41288.77968,59031.31413,42698.69532,58971.18882,48127.48274,47895.00608,47412.53723,47079.49668,45448.96832,49479.86123,66347.80893,68533.8476,66284.11673,43351.95403,46932.29512,42835.89136,43679.70292,41716.58496,44873.8156,42488.15464,40717.79275,41061.18532,44176.54876,41317.17545,41186.98018,56266.18493,35853.82278,51997.7736,46955.79618,46733.83629,46268.31943,53378.05714,50731.7227,50489.13213,49013.71844,48843.35859,49197.74581,48184.96144,0,0,0,0,0,0,0,0,0,0,0,0
334.157297 @ 557.7330500902401,35035.01051,27473.1263,30484.13056,16667.20494,17727.24403,17909.02807,28879.22503,15832.81624,7518.942874,35983.59938,30064.73068,34685.79583,28732.51398,27955.86197,25233.54395,18179.04502,15575.30687,14939.93753,34325.25404,15495.19267,37103.58248,34724.02452,33847.21499,35367.11966,37133.95317,36660.64728,35566.34472,45729.67084,45006.13688,44180.12944,31915.11588,14886.29002,19279.9213,36071.91011,35388.33544,17601.04816,39149.02292,29026.15463,39314.68718,51302.80304,52026.9012,52858.50709,39726.57894,37324.94351,34678.18833,40515.85846,40221.78474,40186.57115,30394.78357,29455.01631,31298.31332,31699.7839,31039.99577,31172.27495,31256.2375,0,0,0,0,0,0,1796.764271,0,0,0,0,0
334.1594616 @ 47.3208472253624,117509.016,251440.4424,250077.5589,278450.5787,279332.4034,271659.0528,188659.1594,244361.2727,186120.5587,320075.1392,211286.4908,307328.6597,151414.9193,172312.4083,164296.024,292587.3132,206488.2814,280608.3532,90976.67177,166114.4519,232680.6685,168889.0303,212550.0352,253387.852,263703.9266,242353.4271,254311.7527,259628.5355,338465.5663,332187.5817,192266.3547,177102.5453,185081.6431,203436.4254,198369.2567,193741.1027,203830.6689,219686.2063,203407.9915,318664.5937,261968.2204,195428.0498,217364.9238,213059.9991,111614.3152,304911.0578,319084.8019,314228.5695,256619.181,234750.708,239871.9877,241057.2176,248651.3053,236363.2653,239545.7749,0,0,0,0,0,0,0,0,0,0,0,0
334.1747762 @ 186.8259098056293,564927.4723,508275.875,509347.6631,607624.9472,595068.117,599214.6886,607595.4139,553082.1367,590905.2083,671188.89,651107.5498,740955.9485,440133.7808,433418.6174,266712.143,357696.416,351867.9683,346126.3784,741002.3331,595293.6942,714551.8231,509811.1054,576490.4973,581955.3859,596424.5517,590030.7422,612208.4822,704837.6199,801950.0675,781874.1557,546757.0975,543769.9567,339107.1354,543484.8436,613838.3945,540945.5461,343434.8523,544261.4475,540866.7755,379642.2861,373805.2321,380439.3195,605359.2096,343616.1238,333303.181,606816.1883,693020.807,590344.1198,550439.7375,545909.7994,544930.3151,547742.2605,540629.4678,543526.7426,537480.4023,0,0,0,0,0,0,0,0,0,0,0,0
334.1953684 @ 133.3151069303073,66988.59793,61113.31816,61870.18429,58563.65021,60954.20304,58150.56828,49479.8837,47255.11161,46980.56534,40209.20822,68793.60165,64962.25686,45036.84629,43751.65701,24973.98535,64327.40008,55994.83792,64578.48972,58177.64147,47172.89438,56219.65967,65852.73447,65192.29074,73558.39163,60191.66542,54145.05006,55129.4473,80471.31774,86594.27643,87247.94471,50259.64242,48556.48745,17805.18611,48312.22332,49778.78826,43423.73013,54287.36605,56447.73657,52502.33661,84986.60536,80448.23097,81961.73761,80903.02269,26278.07948,67245.39845,76631.08642,80110.53172,76182.08442,60930.47055,61731.98372,60885.24582,59668.62787,60632.95274,59573.15454,57884.14679,0,0,0,0,0,0,0,0,0,0,0,0
334.293371 @ 367.9670907414691,65544.08232,61756.22282,62199.52458,46434.60381,46656.47549,46087.74029,53245.94223,53944.66754,52388.83268,48747.74701,50660.20141,49804.0607,41233.77596,39926.06907,40149.12489,16077.21968,28113.34346,39540.32867,34875.3568,28921.72218,32676.84234,73549.07002,72974.92457,75401.4044,46550.58254,45314.17279,46012.7864,51468.73133,52505.04191,50530.3887,46830.89353,45159.29887,44174.7149,37778.61744,38348.91461,38138.97767,28619.12833,27554.70185,28595.21724,68046.49839,65620.10349,66392.16739,48998.16517,44363.6374,24331.42584,70809.51708,69132.86012,67129.87599,50212.72126,48543.01042,49235.96782,49270.65603,48158.86596,47829.54654,45835.73605,26569.65398,27071.55333,34014.95121,34694.48136,33216.79989,33185.8961,0,0,0,0,0,0
334.9586083 @ 501.5533154201952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3134235.87,0,0,0,0,0
335.1320912 @ 163.4415021397068,56774.00096,48985.80016,47543.99336,50097.8252,48378.15658,50288.49978,57055.30475,57401.94731,57866.26144,84622.84799,82618.27802,86785.84155,56752.36301,56641.37505,58912.56515,51510.67779,49771.56556,50444.51162,104471.3889,81021.30683,107571.905,91095.78368,88876.01475,94064.13941,59440.85102,75380.93889,69852.59941,70389.565,68736.25756,66072.86039,55795.9999,55068.5547,51310.58672,56674.13675,60081.48686,53221.56744,71804.97143,74752.17503,71008.05618,85238.24827,88194.26549,86970.06559,76432.51583,74377.02072,68555.21833,85610.94429,83109.24283,78140.88362,49455.31236,50861.76911,51544.58027,50007.30907,47973.60653,49939.71158,47911.44718,0,0,0,0,0,0,0,0,0,0,0,0
335.1583087 @ 323.7133414414638,25108.08814,12915.00838,18471.93756,42671.53915,42153.15107,41681.99168,52033.29443,50547.67389,50541.81376,55734.77744,54663.63756,58839.18986,33859.76342,34617.81831,34269.81133,45827.82625,42169.30536,43655.60492,71009.34216,65557.50631,70524.32975,38035.93514,27355.60078,30082.80194,58506.54179,58319.41769,58872.17252,69067.30184,68181.11236,65125.06832,54891.45495,55392.20441,49780.00027,69702.79964,68295.55237,70147.69987,57882.25107,61942.23327,60485.02258,65203.30349,61969.65645,61226.74238,51049.90672,47175.81099,47872.4531,124165.6242,122772.7538,116486.9448,61315.60245,59212.31652,61036.74635,61039.71881,60928.46587,60322.00724,58792.64671,0,0,0,0,0,0,0,0,0,0,0,0
335.1924683 @ 694.083131837288,69775.98605,62256.00194,55195.5265,61663.61487,57332.36177,56893.26983,45750.37252,48791.51945,43142.59495,68989.77336,60321.31741,66354.47494,43951.12455,43147.51737,42376.69936,75603.69646,71485.76423,72502.24131,75778.6359,60788.92415,71011.77609,72299.68924,36305.02731,72283.95106,47569.26912,46332.0604,47521.48211,72170.3897,75813.75878,73062.91128,32045.96628,47510.01257,45511.96562,67395.23208,56073.28105,56330.31253,64987.33763,64593.76914,57211.98047,67255.37884,75552.47637,74772.50136,55764.12598,62036.9898,37368.18926,65354.49253,57143.02489,60473.71339,97617.81735,94552.41219,100783.3811,96947.81549,95690.77649,94536.24956,88992.05765,83275.99461,84197.15183,67355.13146,47248.43419,45638.57241,32833.62694,0,0,0,0,0,0
335.1946305 @ 220.3078294375042,71461.7989,63204.20936,65554.78592,80219.4048,81291.93685,89578.802,43435.59817,33953.26529,54513.78769,54165.29141,68961.43254,70083.63808,42136.94572,41194.83576,46277.1945,67116.62022,94807.43511,67751.24422,46408.30414,45215.39963,41584.03814,59461.19296,66270.3621,67782.17083,66126.80822,46584.79318,57524.22466,44681.02842,24086.38676,55978.45972,81627.21334,80998.43385,78814.09113,4161.885793,4255.673791,16982.46632,42520.43752,42280.46195,43861.79508,105950.1402,66728.7951,68656.76699,4775.611881,4136.679564,3373.353989,5066.809328,5115.437769,24399.8277,71506.96873,57425.72243,57756.89458,61178.87481,68016.22756,65436.72982,58687.58832,0,0,0,0,0,0,0,0,0,0,0,0
335.2106146 @ 396.1966236757234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105205.0724,0,0,0,0,0
335.2175428 @ 436.8136472986957,65361.72391,61290.27256,61165.35424,54397.55846,54468.6862,54620.55426,69204.62632,68595.72608,66748.31511,95234.64687,94937.12441,95304.59475,47174.33206,44405.96695,44770.21312,67514.74247,68296.49303,65994.70057,107927.8451,81711.19067,104190.8013,82298.57993,82079.77957,80412.2094,55795.00166,57691.97293,56145.35008,97572.56771,97391.46937,97268.8917,43074.93852,40452.63771,42079.44833,47982.01947,49053.54836,48081.78188,43317.38947,28113.81922,42763.62899,84222.54781,83362.57808,81492.04556,62970.83178,59586.95115,58408.87213,92790.67446,92205.80141,89455.19354,47259.78112,47679.38083,49449.34364,50608.03806,50785.39033,52103.27318,52924.55554,0,0,0,0,0,0,830.0539083,0,0,0,0,0
335.2195524 @ 574.107383876112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138468.9078,0,0,0,0,0
336.1358566 @ 213.3909517955819,79026.84955,68738.66961,70123.15619,74695.88395,75815.16691,72632.21902,54715.46725,54748.93008,53845.01907,65696.46013,65062.34469,62541.37652,46937.79411,46677.75306,45180.38573,68431.13756,67832.78201,69095.6016,57421.27879,45789.56927,56978.75245,53248.8368,50357.69303,54558.0378,59943.57338,59193.61028,61528.09371,92342.94588,98134.728,96829.15605,68732.18076,74278.5751,69287.98133,58305.51941,56097.39942,57469.97335,38042.73041,37381.1003,38492.92513,74262.37085,72698.3019,76209.13992,76651.44348,71393.3521,69605.4243,81027.89177,82597.40222,79686.59897,73065.95631,68554.77539,74211.49182,67471.54747,67511.06993,68632.92532,66448.40817,0,0,0,0,0,0,0,0,0,0,0,0
336.1553854 @ 144.6315030643479,104869.1895,111924.4684,93212.02987,117252.4165,98264.06765,71575.37114,101305.3174,111328.9185,99545.57125,75214.83683,79941.57674,121935.104,59113.40492,40091.96656,43981.97484,74067.87654,78064.38051,111163.9513,67518.59686,69338.46695,44653.57638,128580.8772,89977.11972,98761.36314,98325.58994,52705.02219,64511.90871,48967.95844,122683.0487,66496.59081,58728.75269,66489.16487,85336.76143,88875.43485,47832.17601,65982.04465,42641.12207,51996.36449,59796.82576,138617.4169,136823.9978,33990.28014,46889.22171,10354.57118,12706.17422,75231.17445,28780.29296,29964.67708,94089.72544,114364.6288,99210.19582,65465.62061,97028.22703,102364.4266,97413.88109,0,0,0,0,0,0,0,0,0,0,0,0
336.1898991 @ 175.265437628996,100414.9386,91796.67421,90009.72552,114876.0093,115685.6054,115811.0895,75089.28605,73697.59683,72271.06168,99714.6825,98845.59666,100591.0016,86080.67126,84084.68743,83960.48057,148353.8183,142308.3709,118419.8398,100929.532,80134.91172,94952.03105,85852.7737,86088.33052,91534.38104,97557.01325,96422.24249,97481.19535,108845.0714,109820.8724,107925.5405,98538.04366,98334.70079,98567.15184,83392.56978,80058.02243,82461.44444,103348.9295,104022.7959,102594.6753,100558.2844,99420.63707,124138.6036,117570.9075,112978.5489,107847.5096,100748.4444,100729.8428,97228.84365,111956.9843,91223.79668,92073.70186,108140.451,110449.573,91433.60334,108771.8484,0,0,0,0,0,0,0,0,0,0,0,0
336.1900024 @ 233.6112306817533,548701.3094,503861.6972,348255.2802,649532.3142,487821.8587,643022.5453,490364.0698,492759.462,488588.0471,701685.3066,687719.0049,690514.8734,529523.6442,400499.1145,397490.3343,700949.5144,690402.6276,684393.0656,670882.6922,545987.5817,646049.0792,542031.8876,536123.9667,555673.4841,585694.2042,576174.9092,586087.855,700286.3235,700687.4795,687727.5353,415675.4928,408433.4527,539468.2667,497244.0585,487611.8877,497195.67,515261.8954,649991.1112,507590.5786,598560.9255,587653.8852,604692.288,517197.093,485886.9257,465327.0317,615444.5266,621067.0971,594313.502,529497.6154,528036.22,528693.1633,527811.8403,523239.9637,536782.582,523565.7475,0,0,0,0,0,0,0,0,0,0,0,0
336.1899954 @ 199.5096235109716,417501.4521,367060.9838,356453.1163,459293.8897,459349.4519,460152.0432,345158.0928,343596.836,337296.6803,470917.5252,470816.6093,467563.4355,393811.0404,383470.2071,387935.2454,508051.2748,499976.643,498971.6135,456098.056,354719.8816,444167.2176,447807.6938,442929.0974,449320.1592,391591.9716,387118.0719,385022.2505,461173.4618,467061.7616,454789.2275,408865.2898,406853.9555,393430.4992,346775.7256,344697.5152,348891.4964,463912.8059,463073.1294,460115.9528,458294.5091,454041.977,459015.1606,515785.8513,490826.0471,469951.6463,446092.6431,447785.8744,437946.9054,375288.4155,371433.9763,372240.0792,372112.6613,363919.0832,378514.5448,370808.1193,0,0,0,0,0,0,0,0,0,0,0,0
336.3240887 @ 603.4356881952351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70159.0437,0,0,0,0,0
336.3243968 @ 633.1320563416505,49975.5826,50595.8735,48942.11009,34271.25802,34723.83111,24345.94129,54428.6616,55935.12308,53820.46987,65320.39489,64179.96055,63919.7571,47534.5068,46474.00597,45603.82753,23361.63401,47937.04818,39785.82283,48174.19931,43898.51037,43166.1936,108150.1898,106076.5691,106115.5847,107961.2534,105785.32,105246.1087,59665.14068,60383.02157,56777.2889,38000.26402,21904.94955,36267.39728,82986.16546,81728.80134,84004.83241,42702.73703,41075.98126,37126.47084,79049.13688,78326.02253,79656.96194,49254.77333,46230.06576,43599.40464,105777.2451,104445.2456,105250.9475,68764.22227,66827.34862,71597.16766,72545.99675,70816.08477,73812.35956,70771.79674,38042.36188,42191.77358,51802.02884,52149.80884,54500.85047,55393.25036,21786.80203,0,0,0,0,0
336.8423454 @ 11.72301553135274,114352.0707,100435.1738,97701.36807,112086.7016,114034.1253,112016.924,84709.16143,85073.48127,83368.7012,106677.5524,103469.7863,103146.6161,106679.9569,105024.283,104220.2095,125450.7775,124453.2912,119894.3776,119090.8955,95491.77155,114959.2575,127349.2061,125983.8862,130151.0037,96377.10172,94966.53267,95935.21509,117210.339,122210.0027,120183.2177,109683.9194,107517.7837,105273.1098,104919.4155,103425.4197,102739.9609,99402.25143,98420.14185,97566.08988,133073.4275,130050.65,132042.1274,135671.2067,130072.9568,122674.0905,120736.8121,120587.1653,120308.9679,104568.4987,101591.5354,109180.8068,99342.05393,100658.0761,100561.3946,98122.78462,0,0,0,0,0,0,0,0,0,0,0,0
337.170095 @ 16.11405623146707,187195.7249,157947.0932,154792.2922,199289.6992,195980.2055,202496.0663,192587.2027,194504.8008,191180.16,252959.5814,254772.7244,255454.1313,157754.1691,156077.0516,153056.3857,208828.0206,199294.9734,198190.8111,197781.7048,157296.9488,210385.0067,201721.7425,200898.5442,197963.9277,191125.9177,181674.05,185363.0614,244224.4787,251394.3811,245776.6432,159961.366,159655.1559,156321.1995,149384.9588,143118.2424,145870.657,159112.5943,155755.3851,150508.8561,177630.9389,174612.5726,173958.7883,111320.6766,112726.8159,105918.93,120268.643,120629.4678,111639.5079,161379.2704,157083.4783,156726.3145,157838.1309,154286.5226,158555.4374,153349.0438,0,0,0,0,0,0,0,0,0,0,0,0
337.1741242 @ 181.1145622918843,136946.3739,128961.8271,124037.8964,141296.2336,134395.906,138441.3417,91428.4607,86663.52327,83937.96674,142354.9583,121731.3979,134829.0417,89243.49134,89686.5558,95934.17715,145172.2619,133353.8771,140123.8158,109700.9878,72646.65639,113059.5047,126988.2877,126039.8072,131694.9927,101892.3315,105517.7373,108978.0318,127610.8311,135144.0032,126730.8638,123812.17,123250.9409,115513.6968,78637.43308,80206.7964,80968.10437,73595.3494,81956.82498,80558.01772,127251.6549,131412.3781,125071.8149,72420.58512,68176.34969,62320.84401,73811.19347,76823.14022,74566.92271,96345.54874,100541.4986,93248.4444,96219.32158,94594.64481,99225.95948,90672.6719,0,0,0,0,0,0,0,0,0,0,0,0
337.199272 @ 536.1419342485115,73670.68487,67367.33122,66774.1956,79882.68963,79811.37585,79315.85172,69890.25786,69174.36701,68540.50039,79621.6823,79652.15914,80923.20422,54869.46383,52121.01383,53734.29398,50853.39609,54849.50513,37646.69698,65549.6065,57110.45578,65046.39227,81243.87345,78704.27304,83658.11536,70785.29794,68462.19738,70593.97064,94173.66783,98033.31737,93885.76483,67424.64399,66628.45753,64728.38899,52957.88442,54979.99028,52848.74292,93069.67969,92506.90555,90434.35924,82522.11379,84547.87332,84092.80026,74416.54667,70979.67795,69397.51655,91952.21894,92438.79134,90550.6287,47106.18555,46498.13541,46511.2445,47063.39453,48167.61117,48051.09829,46849.04829,36081.0336,35277.67567,46559.56825,50485.47143,49487.5989,52081.7838,0,0,0,0,0,0
337.2142169 @ 598.6327710126452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19626.65635,0,0,0,0,0
